<doc title="COMMUNITY FIGHT: Baytown battling opioid crisis together through 'O Team' initiative" url="https://abc13.co/2U8tQTQ" genre="N/A" domain="N/A" country="United States of America" city="N/A" content_source="EventRegistry" document_source="abc13.com" time_of_publication="2019-03-01" month_of_publication="2019-03" time_of_crawling="2019-03" primary_doc_id="6186bfa5f1e34b178fc6ffb726dfbefe">
<s>
BAYTOWN	BAYTOWN	BAYTOWN	NNP	BAYTOWN-e
and	and	and	CC	and-c
animal	animal	animal	NN	animal-n
life	life	life	NN	life-n
,	,	,	,	,-x
while	while	while	IN	while-i
seeds	seeds	seed	NNS	seed-n
can	can	can	MD	can-v
be	be	be	VB	be-v
carried	carried	carry	VBN	carry-v
downstream	downstream	downstream	JJ	downstream-j
to	to	to	TO	to-t
germinate	germinate	germinate	VB	germinate-v
.	.	.	.	.-x
</s>
<s>
HEWI	HEWI	hewi	NN	hewi-n
believe	believe	believe	VBP	believe-v
the	the	the	DT	the-d
green	green	green	JJ	green-j
waste	waste	waste	NN	waste-n
has	has	have	VBZ	have-v
been	been	be	VBN	be-v
dumped	dumped	dump	VBN	dump-v
on	on	on	IN	on-i
location	location	location	NN	location-n
on	on	on	IN	on-i
more	more	more	JJR	more-j
than	than	than	IN	than-i
one	one	one	CD	one-f
occasion	occasion	occasion	NN	occasion-n
throughout	throughout	throughout	IN	throughout-i
January	January	January	NNP	January-e
and	and	and	CC	and-c
February	February	February	NNP	February-e
.	.	.	.	.-x
</s>
<s>
HEWI	HEWI	hewi	NN	hewi-n
and	and	and	CC	and-c
Mt	Mt	mt	NN	mt-n
Toolebewong	Toolebewong	toolebewong	NN	toolebewong-n
and	and	and	CC	and-c
District	District	District	NNP	District-e
Landcare	Landcare	Landcare	NNP	Landcare-e
Group	Group	Group	NNP	Group-e
Waterwatch	Waterwatch	Waterwatch	NNP	Waterwatch-e
volunteers	volunteers	volunteer	NNS	volunteer-n
found	found	find	VBD	find-v
the	the	the	DT	the-d
green	green	green	JJ	green-j
waste	waste	waste	NN	waste-n
when	when	when	WRB	when-r
conducting	conducting	conduct	VBG	conduct-v
their	their	they	PRP$	they-p
monthly	monthly	monthly	JJ	monthly-j
water	water	water	NN	water-n
sampling	sampling	sampling	NN	sampling-n
.	.	.	.	.-x
</s>
<s>
HEWI	HEWI	hewi	NN	hewi-n
will	will	will	MD	will-v
be	be	be	VB	be-v
holding	holding	hold	VBG	hold-v
a	a	a	DT	a-d
Clean	Clean	clean	JJ	clean-j
Up	Up	up	IN	up-i
Australia	Australia	Australia	NNP	Australia-e
Day	Day	Day	NNP	Day-e
session	session	session	NN	session-n
at	at	at	IN	at-i
Queens	Queens	Queens	NNP	Queens-e
Park	Park	Park	NNP	Park-e
,	,	,	,	,-x
Healesville	Healesville	Healesville	NNP	Healesville-e
on	on	on	IN	on-i
Friday	Friday	Friday	NNP	Friday-e
8	8	8	CD	8-f
March	March	March	NNP	March-e
from	from	from	IN	from-i
9	9	9	CD	9-f
-	-	-	:	--x
11.30	11.30	11.30	CD	11.30-f
am	am	be	VBP	be-v
.	.	.	.	.-x
</s>
<s>
Community	Community	Community	NNP	Community-e
members	members	member	NNS	member-n
are	are	be	VBP	be-v
welcome	welcome	welcome	JJ	welcome-j
to	to	to	TO	to-t
assist	assist	assist	VB	assist-v
,	,	,	,	,-x
and	and	and	CC	and-c
bags	bags	bag	NNS	bag-n
,	,	,	,	,-x
gloves	gloves	glove	NNS	glove-n
and	and	and	CC	and-c
Morning	Morning	morning	NN	morning-n
Tea	Tea	Tea	NNP	Tea-e
will	will	will	MD	will-v
be	be	be	VB	be-v
provided	provided	provide	VBN	provide-v
.	.	.	.	.-x
</s>
<s>
For	For	for	IN	for-i
more	more	more	JJR	more-j
information	information	information	NN	information-n
please	please	please	VB	please-v
contact	contact	contact	NN	contact-n
:	:	:	:	:-x
5962	5962	5962	CD	5962-f
1224	1224	1224	CD	1224-f
.	.	.	.	.-x
</s>
</doc>
<doc title="Norma Paulus, pioneering former Oregon secretary of state, dies at 85" url="https://www.statesmanjournal.com/story/news/2019/02/28/norma-paulus-pioneering-former-oregon-secretary-state-dies-85/3022147002/" genre="N/A" domain="N/A" country="United States of America" city="N/A" content_source="EventRegistry" document_source="statesmanjournal.com" time_of_publication="2019-03-01" month_of_publication="2019-03" time_of_crawling="2019-03" primary_doc_id="f610502557e14791aa5e6cf4348b5eb3">
<s>
PORTLAND	PORTLAND	PORTLAND	NNP	PORTLAND-e
--	--	--	:	---x
Pioneering	Pioneering	pioneering	JJ	pioneering-j
Oregon	Oregon	Oregon	NNP	Oregon-e
Republican	Republican	Republican	NNP	Republican-e
Norma	Norma	Norma	NNP	Norma-e
Paulus	Paulus	Paulus	NNP	Paulus-e
,	,	,	,	,-x
who	who	who	WP	who-p
was	was	be	VBD	be-v
the	the	the	DT	the-d
first	first	first	JJ	first-j
woman	woman	woman	NN	woman-n
elected	elected	elect	VBN	elect-v
to	to	to	TO	to-t
statewide	statewide	statewide	JJ	statewide-j
office	office	office	NN	office-n
,	,	,	,	,-x
has	has	have	VBZ	have-v
died	died	die	VBN	die-v
.	.	.	.	.-x
</s>
<s>
Oregon	Oregon	Oregon	NNP	Oregon-e
storms	storms	storm	NNS	storm-n
:	:	:	:	:-x
Gov.	Gov.	Gov.	NNP	Gov.-e
Kate	Kate	Kate	NNP	Kate-e
Brown	Brown	Brown	NNP	Brown-e
declares	declares	declare	VBZ	declare-v
state	state	state	NN	state-n
of	of	of	IN	of-i
emergency	emergency	emergency	NN	emergency-n
due	due	due	JJ	due-j
to	to	to	TO	to-t
winter	winter	winter	NN	winter-n
storms	storms	storm	NNS	storm-n
</s>
<s>
Paulus	Paulus	paulus	NN	paulus-n
grew	grew	grow	VBD	grow-v
up	up	up	RP	up-x
in	in	in	IN	in-i
grinding	grinding	grind	VBG	grind-v
Depression-era	Depression-era	depression-era	JJ	depression-era-j
poverty	poverty	poverty	NN	poverty-n
in	in	in	IN	in-i
eastern	eastern	eastern	JJ	eastern-j
Oregon	Oregon	Oregon	NNP	Oregon-e
and	and	and	CC	and-c
never	never	never	RB	never-r
got	got	get	VBD	get-v
a	a	a	DT	a-d
chance	chance	chance	NN	chance-n
to	to	to	TO	to-t
go	go	go	VB	go-v
to	to	to	TO	to-t
college	college	college	NN	college-n
.	.	.	.	.-x
</s>
<s>
But	But	but	CC	but-c
through	through	through	IN	through-i
a	a	a	DT	a-d
hometown	hometown	hometown	NN	hometown-n
connection	connection	connection	NN	connection-n
,	,	,	,	,-x
she	she	she	PRP	she-p
got	got	get	VBD	get-v
a	a	a	DT	a-d
secretarial	secretarial	secretarial	JJ	secretarial-j
job	job	job	NN	job-n
in	in	in	IN	in-i
Salem	Salem	Salem	NNP	Salem-e
and	and	and	CC	and-c
was	was	be	VBD	be-v
soon	soon	soon	RB	soon-r
working	working	work	VBG	work-v
for	for	for	IN	for-i
the	the	the	DT	the-d
chief	chief	chief	NN	chief-n
justice	justice	justice	NN	justice-n
of	of	of	IN	of-i
the	the	the	DT	the-d
Oregon	Oregon	Oregon	NNP	Oregon-e
Supreme	Supreme	Supreme	NNP	Supreme-e
Court	Court	Court	NNP	Court-e
.	.	.	.	.-x
</s>
<s>
Eventually	Eventually	eventually	RB	eventually-r
she	she	she	PRP	she-p
was	was	be	VBD	be-v
admitted	admitted	admit	VBN	admit-v
to	to	to	TO	to-t
law	law	law	NN	law-n
school	school	school	NN	school-n
at	at	at	IN	at-i
Willamette	Willamette	Willamette	NNP	Willamette-e
University	University	University	NNP	University-e
where	where	where	WRB	where-r
she	she	she	PRP	she-p
studied	studied	study	VBD	study-v
part-time	part-time	part-time	JJ	part-time-j
while	while	while	IN	while-i
holding	holding	hold	VBG	hold-v
down	down	down	RP	down-x
her	her	she	PRP$	she-p
secretarial	secretarial	secretarial	JJ	secretarial-j
job	job	job	NN	job-n
.	.	.	.	.-x
</s>
<s>
While	While	while	IN	while-i
in	in	in	IN	in-i
law	law	law	NN	law-n
school	school	school	NN	school-n
,	,	,	,	,-x
she	she	she	PRP	she-p
married	married	marry	VBD	marry-v
and	and	and	CC	and-c
gave	gave	give	VBD	give-v
birth	birth	birth	NN	birth-n
to	to	to	TO	to-t
her	her	she	PRP$	she-p
daughter	daughter	daughter	NN	daughter-n
,	,	,	,	,-x
Elizabeth	Elizabeth	Elizabeth	NNP	Elizabeth-e
,	,	,	,	,-x
before	before	before	IN	before-i
graduating	graduating	graduate	VBG	graduate-v
with	with	with	IN	with-i
honors	honors	honor	NNS	honor-n
in	in	in	IN	in-i
1962	1962	1962	CD	1962-f
.	.	.	.	.-x
</s>
<s>
"	``	``	``	``-x
She	She	she	PRP	she-p
was	was	be	VBD	be-v
a	a	a	DT	a-d
pathbreaker	pathbreaker	pathbreaker	NN	pathbreaker-n
and	and	and	CC	and-c
a	a	a	DT	a-d
history-maker	history-maker	history-maker	NN	history-maker-n
,	,	,	,	,-x
"	''	''	''	''-x
Tymchuk	Tymchuk	Tymchuk	NNP	Tymchuk-e
said	said	say	VBD	say-v
.	.	.	.	.-x
</s>
<s>
Speaking	Speaking	speak	VBG	speak-v
from	from	from	IN	from-i
the	the	the	DT	the-d
Oregon	Oregon	Oregon	NNP	Oregon-e
Capitol	Capitol	Capitol	NNP	Capitol-e
,	,	,	,	,-x
Senate	Senate	Senate	NNP	Senate-e
President	President	President	NNP	President-e
Peter	Peter	Peter	NNP	Peter-e
Courtney	Courtney	Courtney	NNP	Courtney-e
,	,	,	,	,-x
D-Salem	D-Salem	D-Salem	NNP	D-Salem-e
,	,	,	,	,-x
recalled	recalled	recall	VBD	recall-v
Paulus	Paulus	Paulus	NNP	Paulus-e
Thursday	Thursday	Thursday	NNP	Thursday-e
,	,	,	,	,-x
saying	saying	say	VBG	say-v
"	``	``	``	``-x
She	She	she	PRP	she-p
blazed	blazed	blaze	VBD	blaze-v
trails	trails	trail	VBZ	trail-v
for	for	for	IN	for-i
women	women	woman	NNS	woman-n
here	here	here	RB	here-r
.	.	.	.	.-x
</s>
<s>
She	She	she	PRP	she-p
was	was	be	VBD	be-v
a	a	a	DT	a-d
founding	founding	found	VBG	found-v
member	member	member	NN	member-n
of	of	of	IN	of-i
the	the	the	DT	the-d
Oregon	Oregon	Oregon	NNP	Oregon-e
Women	Women	Women	NNP	Women-e
's	's	's	POS	's-p
Political	Political	Political	NNP	Political-e
Caucus	Caucus	Caucus	NNP	Caucus-e
and	and	and	CC	and-c
helped	helped	help	VBD	help-v
push	push	push	VB	push-v
the	the	the	DT	the-d
Equal	Equal	Equal	NNP	Equal-e
Rights	Rights	Rights	NNP	Rights-e
Amendment	Amendment	Amendment	NNP	Amendment-e
in	in	in	IN	in-i
Oregon	Oregon	Oregon	NNP	Oregon-e
.	.	.	.	.-x
"	''	''	''	''-x
</s>
</doc>
<doc title="Why Cubs were always longshots in the Bryce Harper derby" url="https://www.dailyherald.com/sports/20190228/why-cubs-were-always-longshots-in-the-bryce-harper-derby" genre="N/A" domain="N/A" country="United States of America" city="N/A" content_source="EventRegistry" document_source="dailyherald.com" time_of_publication="2019-03-01" month_of_publication="2019-03" time_of_crawling="2019-03" primary_doc_id="e074c3b6264f48bf9f9928d1ca01beeb">
<s>
From	From	from	IN	from-i
the	the	the	DT	the-d
beginning	beginning	beginning	NN	beginning-n
of	of	of	IN	of-i
the	the	the	DT	the-d
Cubs	Cubs	Cubs	NNP	Cubs-e
'	'	'	POS	'-p
extra-long	extra-long	extra-long	JJ	extra-long-j
off-season	off-season	off-season	NN	off-season-n
,	,	,	,	,-x
Epstein	Epstein	epstein	NN	epstein-n
made	made	make	VBD	make-v
it	it	it	PRP	it-p
clear	clear	clear	JJ	clear-j
to	to	to	TO	to-t
all	all	all	DT	all-d
who	who	who	WP	who-p
would	would	would	MD	would-v
listen	listen	listen	VB	listen-v
that	that	that	IN	that-i
the	the	the	DT	the-d
Cubs	Cubs	Cubs	NNP	Cubs-e
were	were	be	VBD	be-v
not	not	not	RB	not-r
serious	serious	serious	JJ	serious-j
players	players	player	NNS	player-n
in	in	in	IN	in-i
the	the	the	DT	the-d
Bryce	Bryce	Bryce	NNP	Bryce-e
Harper	Harper	Harper	NNP	Harper-e
derby	derby	derby	NN	derby-n
.	.	.	.	.-x
From	From	from	IN	from-i
the	the	the	DT	the-d
beginning	beginning	beginning	NN	beginning-n
of	of	of	IN	of-i
the	the	the	DT	the-d
Cubs	Cubs	Cubs	NNP	Cubs-e
'	'	'	POS	'-p
extra-long	extra-long	extra-long	JJ	extra-long-j
off-season	off-season	off-season	NN	off-season-n
,	,	,	,	,-x
Epstein	Epstein	epstein	NN	epstein-n
made	made	make	VBD	make-v
it	it	it	PRP	it-p
clear	clear	clear	JJ	clear-j
to	to	to	TO	to-t
all	all	all	DT	all-d
who	who	who	WP	who-p
would	would	would	MD	would-v
listen	listen	listen	VB	listen-v
that	that	that	IN	that-i
the	the	the	DT	the-d
Cubs	Cubs	Cubs	NNP	Cubs-e
were	were	be	VBD	be-v
not	not	not	RB	not-r
serious	serious	serious	JJ	serious-j
players	players	player	NNS	player-n
in	in	in	IN	in-i
the	the	the	DT	the-d
Bryce	Bryce	Bryce	NNP	Bryce-e
Harper	Harper	Harper	NNP	Harper-e
derby	derby	derby	NN	derby-n
.	.	.	.	.-x
</s>
<s>
Transparency	Transparency	transparency	NN	transparency-n
has	has	have	VBZ	have-v
been	been	be	VBN	be-v
Epstein	Epstein	epstein	NN	epstein-n
's	's	's	POS	's-p
M.O.	M.O.	m.o.	NN	m.o.-n
Transparency	Transparency	transparency	NN	transparency-n
has	has	have	VBZ	have-v
been	been	be	VBN	be-v
Epstein	Epstein	epstein	NN	epstein-n
's	's	's	POS	's-p
M.O.	M.O.	m.o.	NN	m.o.-n
</s>
<s>
from	from	from	IN	from-i
the	the	the	DT	the-d
beginning	beginning	beginning	NN	beginning-n
of	of	of	IN	of-i
his	his	he	PRP$	he-p
tenure	tenure	tenure	NN	tenure-n
in	in	in	IN	in-i
late	late	late	JJ	late-j
2011	2011	2011	CD	2011-f
,	,	,	,	,-x
when	when	when	WRB	when-r
he	he	he	PRP	he-p
told	told	tell	VBD	tell-v
fans	fans	fan	NNS	fan-n
there	there	there	RB	there-r
would	would	would	MD	would-v
be	be	be	VB	be-v
some	some	some	DT	some-d
lean	lean	lean	JJ	lean-j
years	years	year	NNS	year-n
before	before	before	IN	before-i
the	the	the	DT	the-d
team	team	team	NN	team-n
would	would	would	MD	would-v
contend	contend	contend	VB	contend-v
.	.	.	.	.-x
from	from	from	IN	from-i
the	the	the	DT	the-d
beginning	beginning	beginning	NN	beginning-n
of	of	of	IN	of-i
his	his	he	PRP$	he-p
tenure	tenure	tenure	NN	tenure-n
in	in	in	IN	in-i
late	late	late	JJ	late-j
2011	2011	2011	CD	2011-f
,	,	,	,	,-x
when	when	when	WRB	when-r
he	he	he	PRP	he-p
told	told	tell	VBD	tell-v
fans	fans	fan	NNS	fan-n
there	there	there	RB	there-r
would	would	would	MD	would-v
be	be	be	VB	be-v
some	some	some	DT	some-d
lean	lean	lean	JJ	lean-j
years	years	year	NNS	year-n
before	before	before	IN	before-i
the	the	the	DT	the-d
team	team	team	NN	team-n
would	would	would	MD	would-v
contend	contend	contend	VB	contend-v
.	.	.	.	.-x
</s>
<s>
Maybe	Maybe	maybe	RB	maybe-r
now	now	now	RB	now-r
somebody	somebody	somebody	NN	somebody-n
will	will	will	MD	will-v
believe	believe	believe	VB	believe-v
Chicago	Chicago	Chicago	NNP	Chicago-e
Cubs	Cubs	Cubs	NNP	Cubs-e
president	president	president	NN	president-n
Theo	Theo	Theo	NNP	Theo-e
Epstein	Epstein	epstein	NN	epstein-n
.	.	.	.	.-x
</s>
<s>
But	But	but	CC	but-c
even	even	even	RB	even-r
though	though	though	IN	though-i
Epstein	Epstein	epstein	NN	epstein-n
has	has	have	VBZ	have-v
that	that	that	DT	that-d
kind	kind	kind	NN	kind-n
of	of	of	IN	of-i
track	track	track	NN	track-n
record	record	record	NN	record-n
,	,	,	,	,-x
many	many	many	JJ	many-j
fans	fans	fan	NNS	fan-n
and	and	and	CC	and-c
some	some	some	DT	some-d
media	media	media	NNS	media-n
members	members	member	NNS	member-n
clung	clung	cling	VBP	cling-v
to	to	to	TO	to-t
the	the	the	DT	the-d
notion	notion	notion	NN	notion-n
that	that	that	IN	that-i
somehow	somehow	somehow	RB	somehow-r
,	,	,	,	,-x
some	some	some	DT	some-d
way	way	way	NN	way-n
,	,	,	,	,-x
Harper	Harper	Harper	NNP	Harper-e
would	would	would	MD	would-v
wind	wind	wind	VB	wind-v
up	up	up	RP	up-x
on	on	on	IN	on-i
the	the	the	DT	the-d
North	North	North	NNP	North-e
Side	Side	Side	NNP	Side-e
of	of	of	IN	of-i
Chicago	Chicago	Chicago	NNP	Chicago-e
.	.	.	.	.-x
</s>
<s>
It	It	it	PRP	it-p
would	would	would	MD	would-v
have	have	have	VB	have-v
taken	taken	take	VBN	take-v
something	something	something	NN	something-n
truly	truly	truly	RB	truly-r
extraordinary	extraordinary	extraordinary	JJ	extraordinary-j
for	for	for	IN	for-i
that	that	that	DT	that-d
to	to	to	TO	to-t
have	have	have	VB	have-v
happened	happened	happen	VBN	happen-v
.	.	.	.	.-x
</s>
<s>
In	In	in	IN	in-i
the	the	the	DT	the-d
end	end	end	NN	end-n
,	,	,	,	,-x
the	the	the	DT	the-d
Philadelphia	Philadelphia	Philadelphia	NNP	Philadelphia-e
Phillies	Phillies	Phillies	NNPS	Phillies-e
are	are	be	VBP	be-v
giving	giving	give	VBG	give-v
Harper	Harper	Harper	NNP	Harper-e
an	an	a	DT	a-d
extraordinary	extraordinary	extraordinary	JJ	extraordinary-j
contract	contract	contract	NN	contract-n
,	,	,	,	,-x
a	a	a	DT	a-d
reported	reported	report	VBN	report-v
13-year	13-year	13-year	JJ	13-year-j
deal	deal	deal	NN	deal-n
worth	worth	worth	IN	worth-i
a	a	a	DT	a-d
reported	reported	report	VBN	report-v
$	$	$	$	$-x
330	330	330	CD	330-f
million	million	million	CD	million-f
.	.	.	.	.-x
</s>
<s>
Bully	Bully	Bully	NNP	Bully-e
for	for	for	IN	for-i
Harper	Harper	Harper	NNP	Harper-e
.	.	.	.	.-x
</s>
<s>
The	The	the	DT	the-d
Phillies	Phillies	Phillies	NNPS	Phillies-e
have	have	have	VBP	have-v
made	made	make	VBN	make-v
sense	sense	sense	NN	sense-n
since	since	since	IN	since-i
before	before	before	IN	before-i
Day	Day	day	NN	day-n
1	1	1	CD	1-f
of	of	of	IN	of-i
the	the	the	DT	the-d
off-season	off-season	off-season	NN	off-season-n
,	,	,	,	,-x
and	and	and	CC	and-c
Harper	Harper	Harper	NNP	Harper-e
should	should	should	MD	should-v
feast	feast	feast	VB	feast-v
in	in	in	IN	in-i
the	the	the	DT	the-d
Phillies	Phillies	Phillies	NNPS	Phillies-e
'	'	'	POS	'-p
hitter-friendly	hitter-friendly	hitter-friendly	JJ	hitter-friendly-j
ballpark	ballpark	ballpark	NN	ballpark-n
.	.	.	.	.-x
</s>
<s>
His	His	he	PRP$	he-p
presence	presence	presence	NN	presence-n
should	should	should	MD	should-v
make	make	make	VB	make-v
the	the	the	DT	the-d
Phils	Phils	Phils	NNP	Phils-e
the	the	the	DT	the-d
favorites	favorites	favorite	NNS	favorite-n
in	in	in	IN	in-i
the	the	the	DT	the-d
National	National	National	NNP	National-e
League	League	League	NNP	League-e
East	East	East	NNP	East-e
and	and	and	CC	and-c
perhaps	perhaps	perhaps	RB	perhaps-r
meet	meet	meet	VB	meet-v
up	up	up	RP	up-x
with	with	with	IN	with-i
the	the	the	DT	the-d
Cubs	Cubs	Cubs	NNP	Cubs-e
in	in	in	IN	in-i
the	the	the	DT	the-d
postseason	postseason	postseason	NN	postseason-n
.	.	.	.	.-x
</s>
<s>
For	For	for	IN	for-i
the	the	the	DT	the-d
Cubs	Cubs	Cubs	NNP	Cubs-e
,	,	,	,	,-x
the	the	the	DT	the-d
silly	silly	silly	JJ	silly-j
season	season	season	NN	season-n
was	was	be	VBD	be-v
silly	silly	silly	RB	silly-r
from	from	from	IN	from-i
the	the	the	DT	the-d
beginning	beginning	beginning	NN	beginning-n
.	.	.	.	.-x
</s>
<s>
First	First	First	NNP	First-e
came	came	come	VBD	come-v
the	the	the	DT	the-d
reports	reports	report	NNS	report-n
that	that	that	IN	that-i
they	they	they	PRP	they-p
would	would	would	MD	would-v
be	be	be	VB	be-v
open	open	open	JJ	open-j
to	to	to	TO	to-t
trading	trading	trade	VBG	trade-v
third	third	third	JJ	third-j
baseman	baseman	baseman	NN	baseman-n
Kris	Kris	Kris	NNP	Kris-e
Bryant	Bryant	Bryant	NNP	Bryant-e
despite	despite	despite	IN	despite-i
about	about	about	IN	about-i
138	138	138	CD	138-f
reasons	reasons	reason	NNS	reason-n
why	why	why	WRB	why-r
that	that	that	WDT	that-d
makes	makes	make	VBZ	make-v
no	no	no	DT	no-d
sense	sense	sense	NN	sense-n
.	.	.	.	.-x
</s>
<s>
The	The	the	DT	the-d
Harper	Harper	Harper	NNP	Harper-e
talk	talk	talk	NN	talk-n
did	did	do	VBD	do-v
n't	n't	not	RB	not-r
stop	stop	stop	VB	stop-v
until	until	until	IN	until-i
Thursday	Thursday	Thursday	NNP	Thursday-e
,	,	,	,	,-x
and	and	and	CC	and-c
in	in	in	IN	in-i
fairness	fairness	fairness	NN	fairness-n
,	,	,	,	,-x
there	there	there	EX	there-r
's	's	be	VBZ	be-v
always	always	always	RB	always-r
a	a	a	DT	a-d
possibility	possibility	possibility	NN	possibility-n
until	until	until	IN	until-i
a	a	a	DT	a-d
deal	deal	deal	NN	deal-n
is	is	be	VBZ	be-v
done	done	do	VBN	do-v
elsewhere	elsewhere	elsewhere	RB	elsewhere-r
.	.	.	.	.-x
</s>
<s>
But	But	but	CC	but-c
we	we	we	PRP	we-p
're	're	be	VBP	be-v
talking	talking	talk	VBG	talk-v
slim	slim	slim	JJ	slim-j
possibility	possibility	possibility	NN	possibility-n
.	.	.	.	.-x
</s>
<s>
First	First	first	RB	first-r
,	,	,	,	,-x
whether	whether	whether	IN	whether-i
you	you	you	PRP	you-p
buy	buy	buy	VBP	buy-v
the	the	the	DT	the-d
Cubs	Cubs	Cubs	NNP	Cubs-e
'	'	'	POS	'-p
company	company	company	NN	company-n
line	line	line	NN	line-n
or	or	or	CC	or-c
not	not	not	RB	not-r
,	,	,	,	,-x
Epstein	Epstein	epstein	NN	epstein-n
and	and	and	CC	and-c
team	team	team	NN	team-n
chairman	chairman	chairman	NN	chairman-n
Tom	Tom	Tom	NNP	Tom-e
Ricketts	Ricketts	Ricketts	NNP	Ricketts-e
made	made	make	VBD	make-v
it	it	it	PRP	it-p
clear	clear	clear	JJ	clear-j
from	from	from	IN	from-i
the	the	the	DT	the-d
start	start	start	NN	start-n
that	that	that	WDT	that-d
money	money	money	NN	money-n
was	was	be	VBD	be-v
going	going	go	VBG	go-v
to	to	to	TO	to-t
be	be	be	VB	be-v
tight	tight	tight	JJ	tight-j
this	this	this	DT	this-d
winter	winter	winter	NN	winter-n
.	.	.	.	.-x
</s>
<s>
If	If	if	IN	if-i
the	the	the	DT	the-d
Cubs	Cubs	Cubs	NNP	Cubs-e
were	were	be	VBD	be-v
to	to	to	TO	to-t
have	have	have	VB	have-v
made	made	make	VBN	make-v
a	a	a	DT	a-d
serious	serious	serious	JJ	serious-j
run	run	run	NN	run-n
at	at	at	IN	at-i
Harper	Harper	Harper	NNP	Harper-e
,	,	,	,	,-x
they	they	they	PRP	they-p
would	would	would	MD	would-v
have	have	have	VB	have-v
had	had	have	VBN	have-v
to	to	to	TO	to-t
make	make	make	VB	make-v
other	other	other	JJ	other-j
moves	moves	move	NNS	move-n
.	.	.	.	.-x
</s>
<s>
They	They	they	PRP	they-p
would	would	would	MD	would-v
either	either	either	RB	either-r
have	have	have	VB	have-v
had	had	have	VBN	have-v
to	to	to	TO	to-t
trade	trade	trade	VB	trade-v
right	right	right	JJ	right-j
fielder	fielder	fielder	NN	fielder-n
Jason	Jason	Jason	NNP	Jason-e
Heyward	Heyward	Heyward	NNP	Heyward-e
,	,	,	,	,-x
who	who	who	WP	who-p
is	is	be	VBZ	be-v
entering	entering	enter	VBG	enter-v
only	only	only	RB	only-r
the	the	the	DT	the-d
fourth	fourth	fourth	JJ	fourth-j
season	season	season	NN	season-n
of	of	of	IN	of-i
his	his	he	PRP$	he-p
weighty	weighty	weighty	JJ	weighty-j
eight-year	eight-year	eight-year	JJ	eight-year-j
,	,	,	,	,-x
$	$	$	$	$-x
184	184	184	CD	184-f
million	million	million	CD	million-f
deal	deal	deal	NN	deal-n
.	.	.	.	.-x
</s>
<s>
Even	Even	even	RB	even-r
if	if	if	IN	if-i
a	a	a	DT	a-d
trade	trade	trade	NN	trade-n
were	were	be	VBD	be-v
possible	possible	possible	JJ	possible-j
,	,	,	,	,-x
the	the	the	DT	the-d
Cubs	Cubs	Cubs	NNP	Cubs-e
would	would	would	MD	would-v
had	had	have	VBD	have-v
to	to	to	TO	to-t
have	have	have	VB	have-v
eaten	eaten	eat	VBN	eat-v
a	a	a	DT	a-d
good	good	good	JJ	good-j
portion	portion	portion	NN	portion-n
of	of	of	IN	of-i
Heyward	Heyward	Heyward	NNP	Heyward-e
's	's	's	POS	's-p
deal	deal	deal	NN	deal-n
.	.	.	.	.-x
</s>
<s>
Not	Not	not	RB	not-r
many	many	many	JJ	many-j
other	other	other	JJ	other-j
teams	teams	team	NNS	team-n
would	would	would	MD	would-v
want	want	want	VB	want-v
to	to	to	TO	to-t
pick	pick	pick	VB	pick-v
up	up	up	RP	up-x
the	the	the	DT	the-d
bulk	bulk	bulk	NN	bulk-n
of	of	of	IN	of-i
a	a	a	DT	a-d
contract	contract	contract	NN	contract-n
for	for	for	IN	for-i
a	a	a	DT	a-d
two	two	two	CD	two-f
wins-above-replacement	wins-above-replacement	wins-above-replacement	JJ	wins-above-replacement-j
player	player	player	NN	player-n
.	.	.	.	.-x
</s>
<s>
The	The	the	DT	the-d
silliness	silliness	silliness	NN	silliness-n
continued	continued	continue	VBD	continue-v
into	into	into	IN	into-i
spring	spring	spring	NN	spring-n
training	training	training	NN	training-n
.	.	.	.	.-x
</s>
<s>
When	When	when	WRB	when-r
Heyward	Heyward	Heyward	NNP	Heyward-e
was	was	be	VBD	be-v
scratched	scratched	scratch	VBN	scratch-v
from	from	from	IN	from-i
the	the	the	DT	the-d
Cubs	Cubs	Cubs	NNP	Cubs-e
'	'	'	POS	'-p
lineup	lineup	lineup	NN	lineup-n
earlier	earlier	earlier	RBR	earlier-r
this	this	this	DT	this-d
week	week	week	NN	week-n
for	for	for	IN	for-i
personal	personal	personal	JJ	personal-j
reasons	reasons	reason	NNS	reason-n
,	,	,	,	,-x
speculation	speculation	speculation	NN	speculation-n
started	started	start	VBD	start-v
again	again	again	RB	again-r
that	that	that	IN	that-i
he	he	he	PRP	he-p
would	would	would	MD	would-v
be	be	be	VB	be-v
traded	traded	trade	VBN	trade-v
to	to	to	TO	to-t
make	make	make	VB	make-v
room	room	room	NN	room-n
for	for	for	IN	for-i
Harper	Harper	Harper	NNP	Harper-e
